t,satellite_count,mean_cn0_db_hz,median_cn0_db_hz,min_cn0_db_hz,mean_elevation_deg,median_elevation_deg,min_elevation_deg,weak_signal_count,very_weak_signal_count,low_elevation_count,very_low_elevation_count,position_error_m
2214.0,8,34.724999999999994,36.5,22.1,39.56082622660238,43.0884380853451,8.437233032292479,0,0,1,1,132.82807643395776
2215.0,8,36.025000000000006,37.25,26.0,39.560479941570904,43.08857970540066,8.431768743053464,0,0,1,1,150.1647128559346
2216.0,8,36.825,37.65,28.7,39.56013203913673,43.08873424722249,8.426286825182618,0,0,1,1,147.85369866308807
2217.0,8,35.462500000000006,37.0,26.5,39.559788568772504,43.08889542141819,8.420813930449391,0,0,1,1,149.92733213933798
2218.0,8,35.375,37.05,26.1,39.5594487365296,43.08907373549977,8.415340266765435,0,0,1,1,152.3548892486318
2219.0,8,35.650000000000006,37.3,27.0,39.55910268963123,43.08923862514463,8.40986039366971,0,0,1,1,150.09020280757497
2220.0,8,35.9625,37.55,29.2,39.55875537416649,43.089420459582385,8.404361102073567,0,0,1,1,144.43902356082498
2221.0,8,35.199999999999996,37.3,25.3,39.558410288539214,43.08960947309161,8.398867007074283,0,0,1,1,148.99893535698197
2222.0,8,35.175,35.7,30.0,39.55806293860881,43.089795586167995,8.393370028017744,0,0,1,1,148.27340116759447
2223.0,8,34.425,34.55,29.6,39.55772055914714,43.08999243748799,8.38787561275776,0,0,1,1,149.20689052471548
2224.0,8,34.275,34.400000000000006,28.7,39.55738298503516,43.09021167937736,8.382386111720015,0,0,1,1,140.98747972376546
2225.0,8,34.3125,33.0,28.7,39.55703952495194,43.09042226154765,8.376885332931016,0,0,1,1,132.94230442843366
2226.0,8,33.6,33.25,26.9,39.55669482483736,43.09064031943149,8.371377162875438,0,0,1,1,145.03434651133216
2227.0,8,33.3,33.599999999999994,25.3,39.556358004967905,43.09088044802661,8.36587960674867,0,0,1,1,144.97019468727814
2228.0,8,33.675,34.1,25.2,39.55601943914135,43.09112482763804,8.360374800793629,0,0,1,1,136.81714986224145
2229.0,8,33.287499999999994,34.45,22.4,39.55568905751678,43.09138927390104,8.354878144296366,0,0,1,1,137.2881882028437
2230.0,8,33.625,33.9,26.8,39.555349952859814,43.091640745132295,8.349366630250493,0,0,1,1,137.6537995183844
2231.0,7,35.07142857142857,35.8,30.2,44.01375193787341,46.20748351096714,17.432442395072044,0,0,0,0,157.52157095161704
2232.0,7,34.75714285714285,36.0,28.4,44.01415482327035,46.21456149851885,17.43885598768291,0,0,0,0,137.91452148836365
2233.0,7,35.885714285714286,36.6,30.2,44.0145606355,46.221646242895886,17.445275945014558,0,0,0,0,142.7010088555632
2234.0,7,35.871428571428574,36.6,30.5,44.014968564537426,46.22872713326625,17.451689887031748,0,0,0,0,122.79273665635816
2235.0,7,36.54285714285714,36.1,31.1,44.0153785709832,46.23581432903672,17.458107493720185,0,0,0,0,126.29374771494524
2236.0,7,36.51428571428572,35.9,28.6,44.015781287288455,46.242894736560274,17.464518911626428,0,0,0,0,133.11260556572748
2237.0,8,35.2375,35.900000000000006,24.0,39.55303287144544,43.09365296409648,8.310864404337098,0,0,1,1,144.54464265760495
2238.0,7,37.34285714285715,36.6,31.9,36.05392314534458,39.93078208323141,8.305358359664341,0,0,1,1,143.73838205303562
2239.0,7,37.4,36.7,31.1,36.05395920681598,39.92429474664272,8.29987330423723,0,0,1,1,138.2632710034674
2240.0,7,36.41428571428572,37.1,31.0,36.05399549068175,39.91781981763984,8.294363522804364,0,0,1,1,145.0286601097952
2241.0,8,34.05,35.95,21.8,39.551706570316476,43.09486449426023,8.28886754445265,0,0,1,1,145.41183738413656
2242.0,7,35.642857142857146,37.0,26.0,44.01823210722132,46.28548204062025,17.5030590641388,0,0,0,0,137.51053709554273
2243.0,7,35.642857142857146,36.2,27.0,44.01863634911443,46.29257272589459,17.509475768304917,0,0,0,0,147.62971222018518
2244.0,7,35.457142857142856,36.2,27.0,44.01904738703758,46.29968340677504,17.51591020261981,0,0,0,0,147.62587657503872
2245.0,7,35.385714285714286,36.2,27.2,44.019453196114014,46.30676436888511,17.52231900208962,0,0,0,0,115.56421524945402
2246.0,7,36.214285714285715,36.7,28.5,44.01985583898396,46.31384792439737,17.528728725801997,0,0,0,0,136.3501727968796
2247.0,7,36.44285714285714,37.5,28.5,44.02025309228225,46.32094490538972,17.535153663763527,0,0,0,0,146.9537111080481
2248.0,7,36.614285714285714,36.6,29.7,44.020652356306094,46.32802119318299,17.541556291347217,0,0,0,0,139.58868496963447
2249.0,8,35.612500000000004,36.95,26.7,39.549034413736166,43.09730472575322,8.244905032231516,0,0,1,1,153.85700401270194
2250.0,7,36.971428571428575,36.7,29.3,44.0214560299582,46.34219779109184,17.5543860882127,0,0,0,0,147.50788685652932
2251.0,7,36.07142857142857,36.2,26.8,44.02185913727083,46.34927686564491,17.560793915447793,0,0,0,0,131.99939191451924
2252.0,7,33.800000000000004,35.5,21.3,44.02226035505696,46.356374597765225,17.567217726728,0,0,0,0,115.43482957406228
2253.0,6,38.23333333333333,37.2,35.5,40.693024604536284,43.09851091247822,17.573625567489916,0,0,0,0,137.90937797587478
2254.0,6,38.6,37.45,36.5,40.693972595122254,43.09880844235775,17.580023096051875,0,0,0,0,150.37935821692702
2255.0,8,34.7375,36.599999999999994,21.1,39.547011404307796,43.09910922521709,8.211976604377373,0,0,1,1,169.27351749164467
2256.0,8,35.425,36.5,24.5,39.54667353922224,43.099417552660555,8.206481308180528,0,0,1,1,148.79340688577332
2257.0,8,34.875,35.900000000000006,23.5,39.546335497876896,43.099716625473036,8.201001311420125,0,0,1,1,149.27254919344267
2258.0,8,34.8625,35.849999999999994,24.6,39.545998254173696,43.10002826795011,8.195511077771943,0,0,1,1,159.05830483701706
2259.0,8,35.725,36.6,29.3,39.54565887385021,43.100317818548326,8.190038487512837,0,0,1,1,161.51813388394547
2260.0,8,36.95,37.7,31.4,39.54530478516038,43.100599143772264,8.184525621658784,0,0,1,1,159.10981290758582
2261.0,8,36.0625,36.75,30.6,39.54496746985575,43.10090622334485,8.179052873297676,0,0,1,1,158.96272392004
2262.0,8,35.7125,36.15,28.7,39.54462669095764,43.101215841663205,8.17355882729572,0,0,1,1,158.92678259662313
2263.0,8,35.4375,36.05,27.6,39.54428487745545,43.10150990958162,8.16807863846291,0,0,1,1,154.20705527712622
2264.0,8,35.824999999999996,36.2,29.3,39.54394379297126,43.10181765476614,8.162585119013373,0,0,1,1,157.2854175324535
2265.0,8,35.974999999999994,36.7,28.9,39.54359905947992,43.10212418303517,8.157090598968194,0,0,1,1,160.66680165720453
2266.0,8,35.912499999999994,35.75,29.2,39.54325324185047,43.10242358669177,8.15159825054249,0,0,1,1,157.65852787316203
2267.0,8,35.9375,36.3,28.7,39.54290876493392,43.10271986057841,8.146116980506088,0,0,1,1,160.82521446428194
2268.0,8,36.15,36.7,26.9,39.54256260889554,43.10303150168795,8.140609524176321,0,0,1,1,155.2764950041385
2269.0,8,36.25,37.4,25.1,39.54222236217517,43.10334476430632,8.135124699182736,0,0,1,1,148.17884077412347
2270.0,7,37.57142857142857,37.9,32.9,44.02933591020589,46.483948460634025,17.682712437978306,0,0,0,0,157.22740385860183
2271.0,8,36.4625,37.400000000000006,27.0,39.54152285925791,43.10396011221508,8.12411229666157,0,0,1,1,151.20648032322978
2272.0,8,35.599999999999994,36.9,24.3,39.54118161340827,43.10427701259323,8.118625578261332,0,0,1,1,159.50779996051887
2273.0,7,38.057142857142864,38.4,33.2,44.03051020610153,46.50525894679363,17.70200837782164,0,0,0,0,153.693330627278
2274.0,7,37.857142857142854,38.5,32.6,44.03089896170318,46.51236373992685,17.708443441258584,0,0,0,0,145.4596025949161
2275.0,8,36.962500000000006,37.95,28.6,39.54013673815315,43.10521756750663,8.102112314579804,0,0,1,1,147.81761261523604
2276.0,8,36.7375,37.7,28.0,39.53978784746579,43.10553329268062,8.096608145283785,0,0,1,1,145.6782038564976
2277.0,8,36.525000000000006,37.45,27.8,39.53943998250481,43.10585391550009,8.091101575287786,0,0,1,1,151.40655197909865
2278.0,7,37.92857142857143,38.1,32.9,44.032446765058424,46.54081458568228,17.734203938805255,0,0,0,0,153.73263703204373
2279.0,7,37.91428571428572,38.5,31.7,44.032835661519854,46.547934157156426,17.74065100653278,0,0,0,0,139.1482795436245
2280.0,8,36.2375,37.55,27.0,39.53838824943051,43.106816333253335,8.074574669276746,0,0,1,1,158.6673750147599
2281.0,7,38.142857142857146,38.6,32.4,44.03360461202863,46.56216423557096,17.75353608154182,0,0,0,0,139.83144817770156
2282.0,7,37.58571428571429,37.6,32.8,44.03398994793353,46.56928770424141,17.759984652260307,0,0,0,0,139.499081863612
2283.0,7,37.68571428571429,37.6,33.3,44.034369695303674,46.57639772047506,17.766422423458355,0,0,0,0,146.01601869943565
2284.0,7,37.885714285714286,37.9,33.2,44.03475929280021,46.58352500260575,17.77287480736513,0,0,0,0,145.09252239267792
2285.0,7,38.114285714285714,38.6,32.5,44.03514471585155,46.59063392418458,17.77931359957785,0,0,0,0,124.09480183438755
2286.0,7,38.300000000000004,38.3,33.0,44.03552491346141,46.59775680399864,17.785763398953122,0,0,0,0,141.6888537917293
2287.0,7,38.07142857142857,38.4,33.2,44.03590892506573,46.60487407803584,17.792207714694648,0,0,0,0,129.479317130275
2288.0,8,37.587500000000006,38.5,28.8,39.535570331454196,43.109379725766345,8.030528354793384,0,0,1,1,141.06296760362784
2289.0,8,37.075,37.25,31.3,39.535219859392924,43.10970113353322,8.025041908527516,0,0,1,1,139.4788514192927
2290.0,8,36.025,38.0,25.8,39.53486600991243,43.11003650465423,8.019536876229369,0,0,1,1,141.5302235832484
2291.0,7,37.25714285714286,38.4,31.2,44.037441846194085,46.63334138217934,17.817969212774788,0,0,0,0,139.01270777133897
2292.0,8,34.325,35.4,26.0,39.534164217358395,43.11073523654148,8.008543807480107,0,0,1,1,141.79288661179615
2293.0,8,34.85,34.8,28.4,39.5338217776244,43.11108196016778,8.003080863557521,0,0,1,1,150.77051642540204
2294.0,8,36.3125,37.4,26.0,39.53347788080188,43.11143456330108,7.997613338066385,0,0,1,1,136.88137128248212
2295.0,8,36.75,37.85,28.2,39.53313456448086,43.111789924526505,7.992150370088225,0,0,1,1,131.2744383443669
2296.0,8,37.4,38.2,32.0,39.53279327163491,43.11216346682592,7.986686318507584,0,0,1,1,146.57976490719955
2297.0,8,36.725,37.4,29.9,39.53245047242772,43.11253933536719,7.9812162771759,0,0,1,1,144.7472732432838
2298.0,8,37.087500000000006,37.85,30.4,39.53211261395355,43.11290523446599,7.975783211088177,0,0,1,1,139.17108324816303
2299.0,7,37.78571428571428,38.9,30.1,42.62641212924117,46.69017141513939,7.97033871165957,0,0,1,1,148.28264899190717
2300.0,7,37.34285714285714,38.6,30.7,42.625115041524865,46.69724832833133,7.964912774285753,0,0,1,1,142.64348472587255
2301.0,7,36.971428571428575,37.1,28.6,42.623817771834275,46.70432078117489,7.959489765675269,0,0,1,1,144.63889347672136
2302.0,8,35.8375,37.3,28.6,39.53077129093241,43.11442611165111,7.954075402433951,0,0,1,1,154.7580368911233
2303.0,8,36.5625,36.9,29.7,39.530441602278835,43.11480987609183,7.948674521106511,0,0,1,1,149.78021841359237
2304.0,8,36.1375,36.599999999999994,28.6,39.53011123153884,43.1152095743284,7.94326948055618,0,0,1,1,149.73618798971972
2305.0,8,36.775000000000006,36.65,31.1,39.529789880162156,43.11560068499116,7.937903807904314,0,0,1,1,150.44920955854957
2306.0,8,35.8875,36.35,28.3,39.529455149615174,43.11598260770988,7.932511391391057,0,0,1,1,154.7884771144571
2307.0,8,32.45,30.65,25.1,39.529131157948186,43.11637182422886,7.927152997428062,0,0,1,1,142.88842107904662
2308.0,6,32.33333333333333,32.05,22.4,47.965547502563396,50.10401158753181,17.92656507098486,0,0,0,0,144.19084186122998
2309.0,6,33.61666666666667,34.05,23.8,47.966904242788054,50.105617413851206,17.932913609743906,0,0,0,0,156.30825946387492
2310.0,7,32.35714285714286,36.6,20.1,44.04489063428218,46.767784641473696,17.9392380968134,0,0,0,0,161.46983216555827
2311.0,7,33.871428571428574,34.9,26.4,44.04529182626309,46.77479458826139,17.945548668803067,0,0,0,0,139.96602114444946
2312.0,7,35.02857142857143,36.5,30.9,44.04568916321373,46.78181653546142,17.951866794584504,0,0,0,0,154.7264806874157
2313.0,7,34.957142857142856,36.0,30.2,44.04608587152372,46.78882760411009,17.958173932129192,0,0,0,0,145.57340742685446
2314.0,7,35.55714285714286,36.9,30.9,44.046482229141176,46.795838343182126,17.9644843408427,0,0,0,0,136.03246927281702
2315.0,8,34.7,36.0,26.9,39.5265663392761,43.11959639483804,7.88442285138225,0,0,1,1,160.2895327045447
2316.0,8,35.025,36.4,28.9,39.52624484534482,43.119991861901525,7.879099823859864,0,0,1,1,151.86334671545723
2317.0,8,35.15,36.15,28.4,39.52592858742301,43.120401238413265,7.873782335673349,0,0,1,1,154.49356923909255
2318.0,8,35.025000000000006,36.7,29.4,39.52560407311242,43.12080164631346,7.868445655350745,0,0,1,1,156.631700106408
2319.0,8,35.4,36.6,29.3,39.52528550740144,43.121204686944424,7.863129083157082,0,0,1,1,148.40219193265665
2320.0,8,34.650000000000006,35.55,28.0,39.52496011631456,43.121607019513945,7.857789605573286,0,0,1,1,158.36311288208685
2321.0,8,34.4375,34.849999999999994,24.4,39.52463474575865,43.12201219053145,7.852447938606417,0,0,1,1,159.2768603493451
2322.0,8,33.8,35.5,21.9,39.52430573106341,43.12241152743536,7.8470965358439555,0,0,1,1,162.95206889175407
2323.0,8,34.037499999999994,35.25,24.3,39.523975118596184,43.122810777503474,7.841743548466884,0,0,1,1,164.66705524151055
2324.0,8,34.025,34.95,24.7,39.523646955731394,43.123218451007155,7.836385848331956,0,0,1,1,153.23675172802595
2325.0,8,34.325,35.35,26.3,39.523314241697776,43.12362368022184,7.831018579113474,0,0,1,1,157.73723538845107
2326.0,8,35.0,35.75,30.2,39.5229829141152,43.12402247572899,7.825660386157604,0,0,1,1,163.7573121503215
2327.0,8,35.3875,37.05,26.0,39.522643932562566,43.12442391131195,7.820267083145641,0,0,1,1,166.36798360724933
2328.0,8,35.912499999999994,37.15,26.0,39.52230678812593,43.124822431131754,7.814882397633507,0,0,1,1,168.73497302055125
2329.0,7,37.3,36.7,34.9,44.052322410465116,46.90132957652023,18.059460455315005,0,0,0,0,150.25004557789964
2330.0,8,36.075,37.8,23.7,39.52162414516765,43.12561640202729,7.8040926377364,0,0,1,1,164.7745768828519
2331.0,7,37.58571428571429,38.2,32.1,44.05307549305876,46.91548058287655,18.07221613357344,0,0,0,0,152.76262708697217
2332.0,8,35.875,38.2,27.7,39.52093655557902,43.12641711170822,7.793276732522756,0,0,1,1,160.06507986473127
2333.0,8,34.975,37.45,24.9,39.52058636826353,43.12680525378437,7.787855840676283,0,0,1,1,166.2441465930175
2334.0,6,38.083333333333336,37.8,36.3,48.38135051601136,50.1452153191899,20.37617535169273,0,0,0,0,140.43146363744944
2335.0,7,36.114285714285714,37.1,25.4,44.05458063570903,46.943825359048496,18.097781769600967,0,0,0,0,151.90108686508907
2336.0,7,36.07142857142857,36.2,30.8,44.05495963120693,46.95092958093612,18.104189716849408,0,0,0,0,158.22910426313305
2337.0,7,36.028571428571425,36.4,32.7,44.0553215438673,46.95803636386216,18.110604799189105,0,0,0,0,160.92300778356253
2338.0,8,35.975,35.95,26.3,39.51881563277996,43.12875209227511,7.760672499453106,0,0,1,1,169.85479629346275
2339.0,8,36.6875,36.65,29.8,39.518457745747185,43.129135848491586,7.755227711625626,0,0,1,1,168.39647741677123
2340.0,8,35.900000000000006,35.7,28.3,39.518093726388024,43.12951306021061,7.749767748662002,0,0,1,1,165.30391365639255
2341.0,8,34.95,34.9,26.2,39.517728108548546,43.129883003424894,7.744305614719516,0,0,1,1,171.1345159556149
2342.0,8,35.537499999999994,34.8,27.8,39.51736743981645,43.130261980500535,7.738850572687316,0,0,1,1,167.8368785537076
2343.0,8,35.575,34.45,27.6,39.516996061232994,43.130632060184425,7.733372624716556,0,0,1,1,165.6089263982336
2344.0,8,34.8875,33.3,26.6,39.51662788911193,43.13099708792727,7.7279111871053665,0,0,1,1,157.50805890314743
2345.0,8,34.575,34.599999999999994,25.6,39.516253326622866,43.131358629285785,7.722430558698681,0,0,1,1,164.57394446137846
2346.0,8,35.474999999999994,36.25,26.7,39.51588265859213,43.13171934321821,7.716963179193483,0,0,1,1,173.82422511920575
2347.0,8,36.462500000000006,36.6,30.2,39.515506158755414,43.13207675584623,7.711484774303684,0,0,1,1,173.9301424428635
2348.0,8,36.9375,37.099999999999994,31.0,39.51513182290718,43.13243921208329,7.706011825340149,0,0,1,1,171.31422445115103
2349.0,8,37.5375,37.4,32.1,39.51475591892377,43.13279694807478,7.700536188342655,0,0,1,1,179.66725658064576
2350.0,8,37.5125,37.55,30.7,39.51438445055957,43.133159761398815,7.69507473514052,0,0,1,1,172.88234816526125
2351.0,8,36.8,36.95,29.2,39.51401116958556,43.13352867824939,7.68960346673384,0,0,1,1,166.59910591502958
2352.0,8,36.1125,36.4,29.5,39.51362389654636,43.133861012435986,7.684124534783991,0,0,1,1,172.97931199364865
2353.0,8,36.974999999999994,37.05,31.2,39.51325365796909,43.13423557102517,7.678665335157241,0,0,1,1,174.07529136478854
2354.0,8,37.225,37.05,31.6,39.51287837738628,43.13459228826676,7.673204839192406,0,0,1,1,174.57309872116446
2355.0,8,37.325,37.05,32.4,39.512498888246725,43.134949782402956,7.667733177311657,0,0,1,1,175.45401274526404
2356.0,8,37.675,37.3,31.8,39.51212038770627,43.1353026311276,7.662268331768788,0,0,1,1,171.26401428005846
2357.0,8,36.7,36.6,30.7,39.51174812527957,43.135665599754816,7.656822391002263,0,0,1,1,179.04213688668045
2358.0,8,37.0,37.05,29.0,39.511367071974696,43.1360260865088,7.651351843842161,0,0,1,1,174.6269648100547
2359.0,8,37.662499999999994,37.75,29.4,39.51098800486372,43.136370444044076,7.645901488567387,0,0,1,1,178.63569238062814
2360.0,8,38.037499999999994,38.45,28.4,39.510612856000066,43.13674097820924,7.6404458649561455,0,0,1,1,173.86170704752897
2361.0,8,37.2375,37.9,26.9,39.51023578752974,43.137102352860424,7.634992705088504,0,0,1,1,180.27465414117643
2362.0,8,36.325,37.75,23.5,39.50986056241342,43.1374659634205,7.629553810492808,0,0,1,1,182.26317131337225
2363.0,8,37.474999999999994,37.85,29.4,39.50948624713611,43.137840985840825,7.62410767096166,0,0,1,1,177.14125454519848
2364.0,8,37.3,38.55,28.0,39.50910438141523,43.13820112978743,7.618657277339403,0,0,1,1,180.04379830726302
2365.0,8,36.9875,39.25,26.5,39.5087346948637,43.1385771376782,7.613235244380095,0,0,1,1,181.5995061273128
2366.0,8,35.574999999999996,37.900000000000006,25.8,39.50836289648956,43.13895578215042,7.607811642486805,0,0,1,1,178.7798277958595
2367.0,7,35.94285714285714,38.5,23.8,42.53725901910371,47.171112415963584,7.6023982176966785,0,0,1,1,196.0828260885581
2368.0,7,37.357142857142854,39.6,26.7,42.535930028877026,47.17818146682968,7.596996861558726,0,0,1,1,196.9755128942886
2369.0,8,36.425,38.0,28.4,39.50726277133633,43.14011085084057,7.591593550420566,0,0,1,1,188.46724453924463
2370.0,8,35.675,36.45,27.8,39.50689301303707,43.140495407426755,7.586185656379733,0,0,1,1,182.84530025898985
2371.0,8,36.900000000000006,36.8,30.6,39.50652737823879,43.140879313611634,7.580800310919171,0,0,1,1,190.56833792992148
2372.0,8,36.675,37.05,28.1,39.50616505504597,43.141278487364886,7.575413724599494,0,0,1,1,187.2615924795435
2373.0,7,37.528571428571425,38.3,32.5,44.068055523576405,47.21346833718125,18.34134750204574,0,0,0,0,180.52143840620977
2374.0,8,34.075,37.7,17.6,39.505443218812175,43.142065563246554,7.564678630281127,1,0,1,1,187.5657673465089
2375.0,7,34.199999999999996,37.7,24.6,44.06876678796895,47.22757137445208,18.354057296401383,0,0,0,0,188.52462226095008
2376.0,8,32.5875,36.2,19.0,39.50472613774023,43.14287903817195,7.553950215769778,1,0,1,1,183.5359274183236
2377.0,8,33.9125,35.5,24.1,39.504370104196724,43.14328112906704,7.54860420070729,0,0,1,1,194.54361930271597
2378.0,8,32.9125,33.85,20.9,39.50401680783078,43.14369469156574,7.543257662789873,0,0,1,1,188.62583046472452
2379.0,7,35.64285714285714,35.6,31.0,44.07019655218489,47.25573359519659,18.37942355047957,0,0,0,0,193.51673187308143
2380.0,7,35.98571428571429,36.1,31.9,44.070551158622145,47.26273314347781,18.38572807920456,0,0,0,0,186.68971328008672
2381.0,7,36.385714285714286,36.5,33.1,44.07091279893712,47.26975012144859,18.39204263658317,0,0,0,0,185.57898776717536
2382.0,7,36.785714285714285,37.3,31.6,44.07127222076685,47.276765928534,18.398355259662583,0,0,0,0,180.16894017104516
2383.0,7,36.957142857142856,37.0,32.9,44.07162825947957,47.283783905539046,18.404670316388387,0,0,0,0,185.71012403147105
